Checkpoint	Ditransitives	Motion	Ditransitive/Motion
256000	0.3429310462921017	0.2945292697172163	0.09679404764062292
257000	0.359922984392131	0.28646043855891923	0.09490508950071153
258000	0.342269881793625	0.3029330430403779	0.09767950528672416
259000	0.33839293934149156	0.2949355112815437	0.10082746003907672
260000	0.34834387357034197	0.2936326258095539	0.0984611450529292
261000	0.3482970489821323	0.28957494707012305	0.09665981222498521
262000	0.3431769998849831	0.28524637062096064	0.09780880907364563
263000	0.3543055709152004	0.2895883514479591	0.09671315022149718
264000	0.3362134806675886	0.28602480223494603	0.1054167030108507
265000	0.33462059329117744	0.28027761998571127	0.09980235299392863
266000	0.3393739240680192	0.30629046074513755	0.0963688026498541
267000	0.34813446289016947	0.30174774680367955	0.10325430519616113
268000	0.33562226011634144	0.2856370953067028	0.10316949906049419
269000	0.3432467867461359	0.29403069223997036	0.09404149059927898
270000	0.3428408665587716	0.28120804439297276	0.09803729187860816
271000	0.34624892214086966	0.2797275344734945	0.10089065337860413
272000	0.32272927634339793	0.27205659521737097	0.09525986904062876
273000	0.33493514306454364	0.28416909631594356	0.09220427287940064
274000	0.34818181416661265	0.29008439306522193	0.09435452491065341
275000	0.3394657690509801	0.2955290418985151	0.10383065426413193
276000	0.3398326326880072	0.28450092298498514	0.09854937888221539
277000	0.3459481212613799	0.26910761227291174	0.0974003119335929
278000	0.32005436241090895	0.28092960060194094	0.09898053942691408
279000	0.3236786919010305	0.2731698795214299	0.09601256341399601
280000	0.3291945778380815	0.2813469487673509	0.09444057092549515
281000	0.3416797104755281	0.2709021813244744	0.10253915997557926
282000	0.34434857537999985	0.2652121759575655	0.09657139901343909
283000	0.3248124764247009	0.27432283755379694	0.09942596945122488
284000	0.3297895390473888	0.26276682581989586	0.0911570987405788
285000	0.3391694919976664	0.2783070849958876	0.10115251353377527
286000	0.3388903178053512	0.2981505187177895	0.0973379358082171
287000	0.34180722909877254	0.291070624750678	0.09739182722116273
288000	0.34474344819564284	0.2763882635502721	0.09785782424314475
289000	0.33141697804666254	0.2903116083365234	0.09819122322739826
290000	0.3321752606903972	0.28142670805816866	0.09838256364756466
291000	0.32979912379949866	0.27727999604625747	0.0956604040724214
292000	0.32794951344221945	0.2892281404033143	0.09783710489276205
293000	0.32511416859103526	0.2896500647755252	0.09952501361180438
294000	0.3307010354029886	0.28537865470483226	0.09520314699002033
295000	0.3285590883130072	0.28188697580920374	0.09431209966345165
296000	0.3342882636403396	0.28139254661213703	0.09687452160129541
297000	0.34302317537523375	0.27739252759768995	0.09606845557215611
298000	0.33827637030292496	0.27707900603176566	0.09562385801178931
299000	0.35297377765377547	0.2748501472789112	0.10306313404019872
300000	0.330807732556937	0.2814402603677625	0.10214540440617186
301000	0.3421451265134222	0.2771329479430099	0.09943528198575055
302000	0.3337037134215058	0.2799883546650959	0.0997944262240086
303000	0.3190419608496961	0.2721355692762019	0.08997671679024749
304000	0.33284923192013527	0.2782877168683789	0.09382473780407447
305000	0.34749707478817865	0.29880648650962266	0.10201620937922694
306000	0.32779105492708094	0.28369192619875916	0.09860930989925888
307000	0.3544805693318631	0.2809796546572486	0.09797944974759865
308000	0.3283478784851911	0.28290953115171547	0.09075974019181147
309000	0.3311384891250962	0.28437768374408995	0.09797099632764596
310000	0.3293270776793929	0.2768889205483977	0.0929194095306224
311000	0.3367731017716295	0.2872453569371616	0.09898570324117113
312000	0.32660980526395633	0.27953323461333524	0.08928759333414049
313000	0.3227398788651209	0.27366567438648026	0.09874528205297672
314000	0.32998329543954524	0.2800021306771189	0.10204444436746078
315000	0.32903383572416844	0.2734720457117977	0.093219981304332
316000	0.31604473026245156	0.27295568214635374	0.09206002014023626
317000	0.33199257159872236	0.2733189981193437	0.09721378687632559
318000	0.33600037795444354	0.2923880100119662	0.10140327614833829
319000	0.3217079607820958	0.29383319735393576	0.09529344078810302
320000	0.32806302522002806	0.28185248275715963	0.09519943137100684
321000	0.33547676145709066	0.27264398382790067	0.09569050934372433
322000	0.327738950025953	0.2916214848386475	0.0954891660459958
323000	0.3309352374438536	0.2795057070322529	0.09681033510757699
324000	0.3410975101003617	0.30103858672917977	0.09960319329271493
325000	0.3321697945093158	0.2716836251711621	0.08841418612423235
326000	0.34097593639706253	0.27634879183168837	0.10448665526411255
327000	0.33804660681384974	0.2765083104616592	0.10023101766718037
328000	0.3284007864662875	0.2691112675205473	0.0946875715227553
329000	0.3144620543486256	0.2850778228520594	0.09442067555773608
330000	0.32617084416140935	0.2880296970657607	0.10033819007456793
331000	0.326497025462595	0.27268654056066816	0.09252617099081273
332000	0.32673707783609357	0.2650905608653276	0.09926574345554287
333000	0.331166145917713	0.2823744924546622	0.09764706930046428
334000	0.3327007511522331	0.2907757148857188	0.1003867988086138
335000	0.3299545923117613	0.2728000556841982	0.09605511505816033
336000	0.3273524558520056	0.2676179230161994	0.09621378022978648
337000	0.3309851967487417	0.2732909972529184	0.09715830569762812
338000	0.3348020231746135	0.30419518215398667	0.10202389558910699
339000	0.34017310579726	0.2831188975079188	0.10285164345038839
340000	0.33159887815755773	0.2853780189603668	0.10379041366829221
341000	0.33089687022073105	0.28096034842466144	0.09457953836351103
342000	0.3287872435757663	0.2726770330503163	0.09287657337903674
343000	0.3308919700684398	0.28596580367700125	0.09677036338675413
344000	0.3264006926516104	0.29277518094938026	0.09856317628264409
345000	0.3300438571976586	0.26928091551231165	0.08825196724108894
346000	0.3319863899169057	0.2851983824753196	0.09725025967827983
347000	0.33274181294069466	0.2839648221343983	0.09984267658298612
348000	0.3272579355450884	0.284504041378387	0.09784639637843418
349000	0.32168033849034877	0.27084160373923816	0.09671188048941366
350000	0.3187535895261581	0.273927038325678	0.09849839610569272
351000	0.3366180443710681	0.29701498627023204	0.09417249926505523
352000	0.32134767140883447	0.2752381938029561	0.09091737981740454
353000	0.3326665327811813	0.2805858751063586	0.10206751174370084
354000	0.3307964179600653	0.27950048935908234	0.09105754352823249
355000	0.3326823217343085	0.27237519510107155	0.10320107239988181
356000	0.33430254033355605	0.2689320903544385	0.09680375686768013
357000	0.345161221387678	0.28545777227061714	0.10185429751642763
358000	0.326626209676426	0.28292051523790446	0.09824252067177973
359000	0.32891399167351715	0.26598492143664765	0.09508096947418179
360000	0.3291226210836787	0.2707388168077207	0.09494552297191361
361000	0.32549573697782047	0.28173508846919687	0.0927834373222642
362000	0.32159330379795104	0.2738705369149534	0.0925071643905302
363000	0.3259382525823856	0.273647644723857	0.09354448390099432
364000	0.31978968227822807	0.284925449089494	0.09358652521571213
365000	0.3278949029381441	0.2629593995308571	0.09317794004501341
366000	0.3259199297970368	0.2690425911802247	0.08858214312982182
367000	0.32411148626141933	0.27060851503385097	0.09676340548693242
368000	0.323585958665754	0.28516099152009894	0.10060812806331569
369000	0.3184515450469169	0.2782956962786475	0.09844827431231465
370000	0.3287904632902404	0.284047807101853	0.09713254281552969
371000	0.31915342860021906	0.27210852405051955	0.08971833433817139
372000	0.32261878551957146	0.26861350069149714	0.09483108403722838
373000	0.32444957452573503	0.2697637086805811	0.09273607327333183
374000	0.3164518854100941	0.27370271257745643	0.09335740694329352
375000	0.32506494131770347	0.28354908400983364	0.09745071295908911
376000	0.3228593861714175	0.2751751613066502	0.09415826626843528
377000	0.33049152001794585	0.2708737304359543	0.09753717467071814
378000	0.3282911648925597	0.28290333658131206	0.09794129551868362
379000	0.3213922341591794	0.2767505106060348	0.09740656164854716
380000	0.31690165104298107	0.27409312077353704	0.09405319380521807
381000	0.32522998921704666	0.2714483234977947	0.09702147799995568
382000	0.3224129797177307	0.2653321356396062	0.0935380488924938
383000	0.31839683946209857	0.27185459556001595	0.09123876955302856
384000	0.32394296843027814	0.2716610880734694	0.0909530116521957
385000	0.32474217753196083	0.27030782034200557	0.09656079356351142
386000	0.3275900482596199	0.26719521368769084	0.09285004571664345
387000	0.32777645155077223	0.2698236872373076	0.09626820787977097
388000	0.32224114547472715	0.2672233996660591	0.09516464562242219
389000	0.3249830596380682	0.26643240079744174	0.09332444544576825
390000	0.3245264033126473	0.26542755646697425	0.09141946876034895
391000	0.3195465314082559	0.26602980131937043	0.09261942602585205
392000	0.32726658388707913	0.2709961491484963	0.09617666083298632
393000	0.3229977668457692	0.2650580485190528	0.0956534286042653
394000	0.3209503725793063	0.27039239808601645	0.09454579448821802
395000	0.3214145438263831	0.2695542907307315	0.09260748237596907
396000	0.32343137584134896	0.271438920203113	0.0932486263914893
397000	0.31963940803838314	0.2688668022222385	0.09324633356813486
398000	0.31978584784712777	0.27172449813112926	0.0925382515554406
399000	0.3255604323159753	0.27193218042296596	0.09489411301359715
400000	0.32262222965612347	0.26985376484798673	0.09360910888188122
